Pfam_domain	Snp_count	Domain_length	locfdr
EF-hand_like	37	830	0.400498600
MCM	37	2811	1.000000000
PI3K_C2	37	1009	0.561648500
PNMA	37	2306	1.000000000
Pro_isomerase	37	1694	1.000000000
Proteasome	37	1739	1.000000000
CENP-P	36	177	0.000000000
CRAL_TRIO	36	1595	1.000000000
Cystatin	36	1417	0.940194400
E3_UbLigase_R4	36	797	0.389165500
GKAP	36	1405	0.923238500
HlyIII	36	2291	1.000000000
MIB_HERC2	36	337	0.000358800
Peptidase_C2	36	3570	1.000000000
PFK	36	2070	1.000000000
RUN	36	1819	1.000000000
Tubulin_C	36	2160	1.000000000
zf-DHHC	36	2709	1.000000000
Abhydrolase_6	35	3467	1.000000000
APC10	35	775	0.389320100
Glyco_transf_8	35	2254	1.000000000
Lipase	35	3078	1.000000000
Peptidase_C1	35	2077	1.000000000
Sec7	35	1554	1.000000000
zf-RING_2	35	965	0.570317400
A2M_comp	34	1831	1.000000000
AAA_11	34	2409	1.000000000
Calx-beta	34	2039	1.000000000
CCDC144C	34	2763	1.000000000
Connexin	34	1181	0.752716900
FA_desaturase	34	1721	1.000000000
Galactosyl_T	34	2430	1.000000000
Latrophilin	34	1133	0.718750500
Mab-21	34	2524	1.000000000
PARP	34	2148	1.000000000
PAS	34	925	0.559776400
Spc97_Spc98	34	3045	1.000000000
TPR_12	34	1035	0.647868500
tRNA-synt_1	34	3643	1.000000000
TUDOR	34	2414	1.000000000
zf-C2H2_4	34	367	0.003643800
Hemopexin	33	894	0.556417000
Laminin_G_1	33	2164	1.000000000
Macro	33	996	0.641192300
Patatin	33	1201	0.790069400
VGLL4	33	220	0.000000048
A_deaminase	32	2282	1.000000000
Androgen_recep	32	444	0.052582920
Clat_adaptor_s	32	1494	1.000000000
Cyclin_C	32	1106	0.748671700
Drf_GBD	32	1233	0.897574600
ECH	32	2496	1.000000000
ETS_PEA3_N	32	1033	0.694150500
Fz	32	1981	1.000000000
MFS_2	32	2972	1.000000000
REJ	32	2243	1.000000000
Serinc	32	1497	1.000000000
STAT_bind	32	1763	1.000000000
Sulfotransfer_2	32	2409	1.000000000
Tet_JBP	32	1802	1.000000000
VWC	32	892	0.578969000
5_nucleotid	31	1868	1.000000000
Choline_transpo	31	1419	1.000000000
CN_hydrolase	31	1454	1.000000000
Crystall	31	1731	1.000000000
F_actin_cap_B	31	225	0.000000676
Fasciclin	31	1843	1.000000000
Glypican	31	3347	1.000000000
PAX	31	1360	1.000000000
Peptidase_M13	31	1046	0.729039100
Peptidase_M24	31	2000	1.000000000
Thyroglobulin_1	31	1045	0.728252700
ADAM_CR	30	1302	1.000000000
BAH	30	1184	0.945518900
Beach	30	2491	1.000000000
Dispanin	30	812	0.555705900
E1_dh	30	1661	1.000000000
GBP	30	2665	1.000000000
MBT	30	952	0.680791100
P2X_receptor	30	2598	1.000000000
Protocadherin	30	882	0.620926400
RasGAP	30	2171	1.000000000
SAPS	30	802	0.545830600
Transglut_core	30	1134	0.858861300
V_ATPase_I	30	3190	1.000000000
API5	29	79	0.000000000
CPSase_L_D2	29	1837	1.000000000
Death	29	1149	0.953250000
Drf_FH1	29	527	0.221461100
GDPD	29	1426	1.000000000
Ins145_P3_rec	29	1076	0.820925300
LRR_4	29	955	0.709559400
Miro	29	1005	0.750844900
MOZ_SAS	29	1083	0.834191500
NYAP_N	29	1146	0.948062500
SPARC_Ca_bdg	29	816	0.586445900
Sterol-sensing	29	855	0.623109700
TRAM_LAG1_CLN8	29	2181	1.000000000
UPF0560	29	2396	1.000000000
ArfGap	28	1620	1.000000000
Band_7	28	2008	1.000000000
CDI	28	202	0.000000598
Claudin_2	28	1420	1.000000000
DUF2051	28	755	0.552692200
Fascin	28	796	0.594589500
FCH	28	1200	1.000000000
Filaggrin	28	696	0.486751400
Glyco_hydro_56	28	1733	1.000000000
NCKAP5	28	513	0.228051800
PA	28	1244	1.000000000
PAP2	28	1663	1.000000000
START	28	1817	1.000000000
TPR_1	28	404	0.068417240
Treacle	28	717	0.511051300
WH1	28	959	0.741278100
AIG1	27	1605	1.000000000
Aldolase_II	27	550	0.317269100
Arrestin_C	27	1128	1.000000000
B56	27	1777	1.000000000
BicD	27	1445	1.000000000
CARD	27	1299	1.000000000
CTF_NFI	27	1024	0.865607600
CTNNB1_binding	27	934	0.749378300
DNA_methylase	27	1138	1.000000000
Dynamin_N	27	2114	1.000000000
Glyco_hydro_35	27	1349	1.000000000
Glyco_transf_10	27	2882	1.000000000
GST_C	27	1203	1.000000000
Meckelin	27	1171	1.000000000
PA26	27	1344	1.000000000
TB	27	558	0.329891000
TMEM151	27	953	0.765645000
AAA_33	26	538	0.330970500
AAA_5	26	1610	1.000000000
Acetyltransf_1	26	789	0.645364700
Copine	26	1175	1.000000000
DDHD	26	913	0.761509800
Ded_cyto	26	1266	1.000000000
Glyco_transf_18	26	1147	1.000000000
IQ	26	272	0.002456812
Methyltransf_16	26	750	0.606073800
MIF4G	26	1758	1.000000000
MORN	26	357	0.048343480
Peptidase_M10	26	2593	1.000000000
POM121	26	855	0.708473800
RyR	26	748	0.603977100
Syndecan	26	279	0.003421971
Urocanase	26	579	0.394225400
AKAP_110	25	1446	1.000000000
CATSPERD	25	1380	1.000000000
DAGAT	25	1781	1.000000000
DUF1908	25	828	0.713955200
DUF3591	25	928	0.821839100
E2F_TDP	25	574	0.420317800
ELMO_CED12	25	583	0.433454100
EMP70	25	2095	1.000000000
ERbeta_N	25	113	0.000000000
FAM117	25	1141	1.000000000
F-box-like	25	451	0.215536200
Flavodoxin_1	25	988	0.948201200
Fringe	25	1265	1.000000000
GAF	25	996	0.964180800
HATPase_c	25	1120	1.000000000
LMBR1	25	1673	1.000000000
Med24_N	25	987	0.946190100
Mucin2_WxxW	25	630	0.497985400
OTU	25	1030	1.000000000
Peptidase_M28	25	1324	1.000000000
RnaseA	25	1352	1.000000000
RYDR_ITPR	25	1422	1.000000000
Serum_albumin	25	1754	1.000000000
TB2_DP1_HVA22	25	253	0.001416317
VIT	25	825	0.711168100
Abhydrolase_5	24	1245	1.000000000
Aminotran_5	24	1822	1.000000000
Ammonium_transp	24	2251	1.000000000
ARID	24	962	0.976203800
BRCT	24	1104	1.000000000
Cu_amine_oxid	24	828	0.747201000
DAGK_acc	24	984	1.000000000
DOCK-C2	24	1346	1.000000000
Dynamin_M	24	2049	1.000000000
FIIND	24	468	0.280125000
FKBP_C	24	955	0.961779500
FYVE_2	24	773	0.692392300
GPS	24	477	0.296264500
KRAP_IP3R_bind	24	580	0.463405700
Neuregulin	24	1583	1.000000000
Peptidase_C69	24	657	0.564679400
Phosphorylase	24	2094	1.000000000
PRY	24	691	0.604589500
Rap_GAP	24	1493	1.000000000
Recep_L_domain	24	919	0.885012900
Sec6	24	2686	1.000000000
SID-1_RNA_chan	24	1308	1.000000000
TF_AP-2	24	913	0.871778800
Transferrin	24	1982	1.000000000
ApoL	23	1966	1.000000000
Arm_2	23	2359	1.000000000
Branch	23	1584	1.000000000
bZIP_1	23	827	0.780470300
CBS	23	850	0.812786600
DDE_Tnp_1_7	23	1810	1.000000000
Drf_FH3	23	1342	1.000000000
DZF	23	1228	1.000000000
Epiglycanin_TR	23	451	0.284850800
FERM_N	23	1321	1.000000000
FYVE	23	927	0.987029300
HNF_C	23	178	0.000004476
HORMA	23	884	0.892530800
LBP_BPI_CETP	23	1669	1.000000000
LETM1	23	745	0.696792900
MAGE_N	23	1072	1.000000000
Menin	23	559	0.468140200
MH1	23	543	0.443796400
MHC_II_alpha	23	329	0.064820940
PID_2	23	345	0.088818590
PKD_channel	23	2355	1.000000000
Pou	23	490	0.356156500
Rav1p_C	23	1457	1.000000000
RNase_T	23	1302	1.000000000
SAM_2	23	718	0.667890900
Syja_N	23	1300	1.000000000
T4_deiodinase	23	696	0.643197600
TPD52	23	734	0.685210700
Transglut_N	23	928	0.989148500
Tweety	23	1359	1.000000000
WW	23	270	0.011168200
Acyltransferase	22	1588	1.000000000
Amidase_2	22	587	0.544288000
DUF1693	22	1362	1.000000000
DUF3504	22	832	0.859837300
DUF3808	22	1370	1.000000000
DUF4546	22	207	0.000401226
Fumble	22	1526	1.000000000
Glyco_hydro_15	22	2849	1.000000000
HAD_2	22	992	1.000000000
HSNSD	22	2094	1.000000000
IL8	22	775	0.764071100
IRS	22	949	1.000000000
LIM_bind	22	410	0.241719800
Lung_7-TM_R	22	1460	1.000000000
MCM_N	22	881	0.974339400
OST-HTH	22	496	0.404803100
PAD	22	1956	1.000000000
PDGF	22	580	0.534659600
PKD	22	741	0.727572700
Rhodanese	22	1279	1.000000000
RNA_pol_Rpb2_1	22	1200	1.000000000
Ten_N	22	1164	1.000000000
TFIIA	22	835	0.867136300
Ufd2P_core	22	1267	1.000000000
XK-related	22	2575	1.000000000
ZU5	22	1083	1.000000000
2OG-FeII_Oxy	21	732	0.755551400
Arrestin_N	21	1192	1.000000000
Bestrophin	21	1425	1.000000000
bZIP_Maf	21	637	0.645028800
C8	21	887	1.000000000
CIMR	21	1153	1.000000000
DHDPS	21	595	0.591934800
DUF3498	21	1624	1.000000000
FRG1	21	190	0.000183363
G-gamma	21	660	0.673209400
Hormone_1	21	1068	1.000000000
HR1	21	707	0.727202400
HSP90	21	2016	1.000000000
IL4Ra_N	21	94	0.000000000
IRF-3	21	1249	1.000000000
MutS_V	21	1214	1.000000000
NKAIN	21	521	0.485172700
PMG	21	1368	1.000000000
Radial_spoke	21	1158	1.000000000
Retinal	21	1264	1.000000000
STAS	21	1304	1.000000000
Abhydrolase_3	20	1125	1.000000000
Cation_ATPase_N	20	547	0.563957400
CATSPERG	20	941	1.000000000
CTP_transf_2	20	999	1.000000000
Dapper	20	1631	1.000000000
DOR	20	547	0.563957400
DUF3694	20	671	0.724343300
ERG4_ERG24	20	1498	1.000000000
HRM	20	479	0.455872700
IKI3	20	954	1.000000000
Interferon	20	2104	1.000000000
K167R	20	1225	1.000000000
Laminin_I	20	1328	1.000000000
Lyase_1	20	841	1.000000000
Mesothelin	20	1658	1.000000000
MyTH4	20	1117	1.000000000
PAS_9	20	528	0.535768800
PEPCK	20	1041	1.000000000
Raftlin	20	1457	1.000000000
RWD	20	877	1.000000000
THRAP3_BCLAF1	20	1887	1.000000000
Tropomyosin	20	474	0.447052500
UBA	20	371	0.238006400
WT1	20	426	0.355981500
Xpo1	20	795	0.959706100
3Beta_HSD	19	1547	1.000000000
ADK	19	1328	1.000000000
BRO1	19	2219	1.000000000
Calpain_III	19	1036	1.000000000
CAP	19	1066	1.000000000
Cnd2	19	708	0.829717300
DC_STAMP	19	703	0.815200100
Disintegrin	19	691	0.789514100
ELO	19	1667	1.000000000
Endonuclease_NS	19	1343	1.000000000
EPL1	19	705	0.821025400
ERAP1_C	19	2256	1.000000000
Exostosin	19	710	0.835481400
FAM75	19	827	1.000000000
Folate_carrier	19	1523	1.000000000
Gal-3-0_sulfotr	19	1384	1.000000000
GBP_C	19	1446	1.000000000
GF_recep_IV	19	636	0.722465000
Glyco_hydro_38	19	1699	1.000000000
Glyco_hydro_59	19	1099	1.000000000
HATPase_c_3	19	807	1.000000000
IMD	19	1174	1.000000000
Linker_histone	19	805	1.000000000
MAP7	19	351	0.234703300
Mg_trans_NIPA	19	1420	1.000000000
MIP-T3	19	571	0.637898300
Nuc_sug_transp	19	818	1.000000000
PALP	19	1765	1.000000000
PAS_11	19	977	1.000000000
Phospholip_A2_1	19	995	1.000000000
RRM_5	19	624	0.707477600
Sarcoglycan_1	19	929	1.000000000
Scramblase	19	705	0.821025400
Sec7_N	19	494	0.523440000
SecY	19	936	1.000000000
SSFA2_C	19	339	0.206558600
TIL	19	551	0.610242200
TMC	19	734	0.902800200
Transglut_C	19	1012	1.000000000
UDPGP	19	1225	1.000000000
UNC-79	19	1004	1.000000000
WTX	19	1045	1.000000000
AAA_12	18	1828	1.000000000
AAA_17	18	622	0.748508400
ADH_N	18	928	1.000000000
Ank_5	18	291	0.133897400
ATP_Ca_trans_C	18	128	0.000000411
Bax1-I	18	1018	1.000000000
BIR	18	473	0.532031600
CLASP_N	18	767	1.000000000
CSD	18	380	0.348323100
DCX	18	553	0.655205600
DUF1041	18	416	0.425869200
EF-hand_3	18	286	0.122907900
FAM124	18	467	0.521705200
FGE-sulfatase	18	524	0.613232100
Glutenin_hmw	18	349	0.275253200
Glyco_transf_54	18	806	1.000000000
Helicase_C_2	18	736	1.000000000
HIN	18	677	0.848678100
HTH_Tnp_Tc5	18	321	0.206157200
LBP_BPI_CETP_C	18	1725	1.000000000
Ldh_1_C	18	1185	1.000000000
Milton	18	666	0.815200100
MoCF_biosynth	18	311	0.181543300
Ndr	18	1270	1.000000000
NHS	18	1301	1.000000000
PAS_3	18	351	0.280125000
Peptidase_M2	18	1796	1.000000000
Peptidase_S9	18	1255	1.000000000
PHR	18	906	1.000000000
PI3K_p85B	18	156	0.000071128
Prominin	18	1692	1.000000000
RNB	18	897	1.000000000
Sad1_UNC	18	662	0.802819800
Thioredoxin_6	18	1288	1.000000000
TNF	18	1565	1.000000000
Transket_pyr	18	1320	1.000000000
WSC	18	326	0.218726200
zf-met	18	215	0.013296560
zf-RanBP	18	178	0.000987357
2OG-FeII_Oxy_2	17	1205	1.000000000
BEN	17	488	0.602244100
BNR_2	17	1096	1.000000000
CAGE1	17	492	0.608652400
Calcipressin	17	626	0.805377800
Cofilin_ADF	17	1005	1.000000000
DAG_kinase_N	17	321	0.252501000
DUF1086	17	470	0.572472200
ERCC4	17	624	0.798790400
FMO-like	17	2401	1.000000000
Fox-1_C	17	238	0.056203960
Glyco_hydro_38C	17	2658	1.000000000
GST_N_3	17	444	0.527095600
IBR	17	517	0.647094700
IL17_R_N	17	1092	1.000000000
Innexin	17	791	1.000000000
JCAD	17	1348	1.000000000
Kunitz_BPTI	17	430	0.501029200
Laminin_B	17	1222	1.000000000
LRR_5	17	1013	1.000000000
MGS	17	310	0.224252100
Myelin_PLP	17	881	1.000000000
NAPRTase	17	439	0.517910100
Nckap1	17	2237	1.000000000
Neurochondrin	17	792	1.000000000
PCMT	17	409	0.459669000
PDCD9	17	763	1.000000000
Peptidase_A22B	17	1211	1.000000000
PLDc_2	17	658	0.906657000
Prenyltrans_2	17	228	0.040036060
Rad51	17	1701	1.000000000
RNA_pol_Rpb2_6	17	1116	1.000000000
RPEL	17	182	0.003334286
RVT_1	17	517	0.647094700
SNARE	17	539	0.680112600
Stork_head	17	109	0.000000013
Sulfate_tra_GLY	17	504	0.627417100
Titin_Z	17	125	0.000001012
TLD	17	448	0.534332900
Tmemb_cc2	17	1549	1.000000000
Topoisom_bac	17	828	1.000000000
Vitellogenin_N	17	1109	1.000000000
VPS9	17	533	0.671310900
VWA_3	17	1215	1.000000000
zf-3CxxC	17	603	0.769598800
zf-C2HC	17	248	0.074238210
zf-C3HC4_3	17	501	0.622789200
zf-RING_6	17	75	0.000000000
2-oxoacid_dh	16	1093	1.000000000
ADH_zinc_N	16	1001	1.000000000
Alpha-amylase	16	1507	1.000000000
APG5	16	311	0.277389800
ATG_C	16	201	0.022543390
BLVR	16	148	0.000259283
BRCA2	16	175	0.004586492
Carboxyl_trans	16	1659	1.000000000
COPI_C	16	410	0.511620600
CPSase_L_chain	16	693	1.000000000
Cu-oxidase_3	16	967	1.000000000
DDE_1	16	1113	1.000000000
Defensin_beta_2	16	333	0.336004200
DUF1736	16	304	0.257866500
DUF3827	16	1149	1.000000000
DUF4514	16	61	0.000000000
DUF4589	16	481	0.638150600
DUF4612	16	118	0.000001146
Ecm29	16	507	0.679657800
EF-hand_4	16	834	1.000000000
Epimerase	16	1761	1.000000000
EPTP	16	675	1.000000000
Erf4	16	228	0.063302470
F420_oxidored	16	544	0.735290100
FAD-oxidase_C	16	998	1.000000000
Fucokinase	16	876	1.000000000
GCV_T_C	16	382	0.453241100
Gly_rich	16	687	1.000000000
Glyco_hydro_39	16	521	0.700876700
GRAM	16	615	0.892673000
