Pfam_domain	Snp_count	Domain_length	locfdr
Tubulin_C	20	1276	1.000000000
UPF0560	20	2396	1.000000000
zf-RanBP	20	118	0.000000000
ArfGap	19	1230	1.000000000
ARID	19	511	0.177535000
BRCT	19	968	0.870876400
C4	19	781	0.592283800
DUF3451	19	901	0.777283100
Dynamin_M	19	1477	1.000000000
Gelsolin	19	1031	0.952784600
ig	19	833	0.674197400
MARVEL	19	1782	1.000000000
MT	19	2587	1.000000000
Neurexophilin	19	1122	1.000000000
PRY	19	631	0.350654600
PWWP	19	653	0.386733700
Ricin_B_lectin	19	1066	0.995117000
RUN	19	939	0.831013600
SAM_2	19	725	0.502625700
Zona_pellucida	19	2306	1.000000000
AIG1	18	1176	1.000000000
DnaJ	18	506	0.208626700
DUF4546	18	207	0.000061708
EF-hand_3	18	99	0.000000000
Epimerase	18	1403	1.000000000
Frizzled	18	2301	1.000000000
Glyco_transf_8	18	1764	1.000000000
GTP_EFTU	18	2522	1.000000000
Guanylate_kin	18	1178	1.000000000
GVQW	18	387	0.062852220
Latrophilin	18	700	0.524794100
LCE	18	856	0.781002600
Med12-LCEWAV	18	1361	1.000000000
PNP_UDP_1	18	636	0.415434200
RasGEF_N	18	1066	1.000000000
RB_A	18	653	0.442560200
ADAM_CR	17	478	0.208806200
Adap_comp_sub	17	1482	1.000000000
Annexin	17	659	0.521072400
bZIP_Maf	17	825	0.807470100
C1q	17	1539	1.000000000
Cation_ATPase_C	17	1823	1.000000000
Cation_efflux	17	2059	1.000000000
CD20	17	898	0.918170700
Clathrin	17	968	1.000000000
COLFI	17	1509	1.000000000
Cystatin	17	1214	1.000000000
Gasdermin	17	1629	1.000000000
GKAP	17	1386	1.000000000
Hexokinase_1	17	1439	1.000000000
His_Phos_1	17	1429	1.000000000
Laminin_G_3	17	1891	1.000000000
MFS_2	17	2514	1.000000000
Na_sulph_symp	17	2900	1.000000000
PARP	17	2244	1.000000000
Pentaxin	17	1351	1.000000000
Peptidase_C48	17	793	0.755567600
Peptidase_M24	17	1381	1.000000000
Phosphodiest	17	2403	1.000000000
PI3K_rbd	17	634	0.475594500
Pro-rich	17	544	0.316240000
Rhodanese	17	1423	1.000000000
V_ATPase_I	17	3067	1.000000000
zf-CCCH	17	160	0.000000481
Ago_hook	16	429	0.175599000
Arm	16	530	0.347914800
Calpain_III	16	935	1.000000000
CAP_GLY	16	267	0.010307430
Ded_cyto	16	1129	1.000000000
DUF2476	16	784	0.819975900
FERM_C	16	808	0.859211600
HEAT_2	16	1054	1.000000000
hSH3	16	89	0.000000000
IPK	16	1344	1.000000000
LMBR1	16	2072	1.000000000
Mab-21	16	2177	1.000000000
MOR2-PAG1_N	16	1068	1.000000000
Na_Ca_ex	16	1100	1.000000000
START	16	1522	1.000000000
Tet_JBP	16	1802	1.000000000
TNF	16	1030	1.000000000
Tropomyosin	16	797	0.841149300
XK-related	16	1914	1.000000000
7TM_GPCR_Srsx	15	1783	1.000000000
Acyltransferase	15	1128	1.000000000
CTNNB1_binding	15	722	0.796802500
Cyclin_C	15	1055	1.000000000
DAO	15	1731	1.000000000
DEP	15	559	0.474720000
DPPIV_N	15	1900	1.000000000
Drf_GBD	15	728	0.807575100
DUF3583	15	332	0.074546440
FKBP_C	15	712	0.778546300
Gal-bind_lectin	15	1354	1.000000000
GDA1_CD39	15	2616	1.000000000
Glyco_hydro_47	15	2708	1.000000000
GRAM	15	426	0.216498600
IMD	15	536	0.426989300
IQ	15	229	0.004051721
LBP_BPI_CETP_C	15	1128	1.000000000
Lipase	15	1887	1.000000000
MBOAT	15	2603	1.000000000
NCKAP5	15	824	0.968431900
NYAP_N	15	1146	1.000000000
Pellino	15	1342	1.000000000
Peptidase_M13_N	15	2753	1.000000000
Peptidase_S8	15	2714	1.000000000
PI-PLC-X	15	1073	1.000000000
Piwi	15	2075	1.000000000
PTEN_C2	15	421	0.207404900
Pyridoxal_deC	15	2036	1.000000000
Sec1	15	2996	1.000000000
Sulfate_transp	15	1138	1.000000000
TEA	15	1724	1.000000000
ThiF	15	943	1.000000000
Transferrin	15	1309	1.000000000
Tweety	15	1359	1.000000000
zf-C3HC4	15	424	0.212880400
zf-RING_2	15	498	0.350318000
14-3-3	14	1178	1.000000000
5_nucleotid	14	1271	1.000000000
A_deamin	14	1723	1.000000000
Alpha_kinase	14	971	1.000000000
BAR	14	1096	1.000000000
BEN	14	410	0.239902400
C8	14	511	0.449900800
CATSPERD	14	1380	1.000000000
CHRD	14	117	0.000000009
CLN5	14	363	0.154210800
CRAL_TRIO	14	1041	1.000000000
CTF_NFI	14	588	0.619942900
FAM178	14	740	0.918994900
FERM_N	14	985	1.000000000
Ferric_reduct	14	1054	1.000000000
FGGY_N	14	1387	1.000000000
Fox-1_C	14	237	0.011696370
HAD_2	14	791	1.000000000
HOOK	14	3183	0.997548400
IBR	14	395	0.211452000
Laminin_I	14	1328	1.000000000
MAGE_N	14	632	0.711778200
MBT	14	579	0.600160900
Oxysterol_BP	14	1535	1.000000000
PAS	14	599	0.643512700
RA	14	638	0.724475200
TAN	14	306	0.069364690
Ten_N	14	864	1.000000000
Topoisom_bac	14	828	1.000000000
Voltage_CLC	14	3031	1.000000000
zf-HC5HC2H	14	317	0.083855710
A_deaminase	13	1535	1.000000000
Asp	13	2260	1.000000000
BicD	13	1445	1.000000000
Citrate_synt	13	580	0.695964300
Clat_adaptor_s	13	1221	1.000000000
Connexin	13	962	1.000000000
CTP_transf_2	13	1059	1.000000000
Dapper	13	871	1.000000000
DUF2450	13	437	0.363481500
DUF3694	13	247	0.029234350
ECH	13	2507	1.000000000
EMP70	13	2095	1.000000000
Fascin	13	548	0.624609800
FHA	13	582	0.700560500
Fz	13	576	0.687371300
GBP_C	13	1909	1.000000000
JAB	13	895	1.000000000
Miro	13	833	1.000000000
Peptidase_C54	13	1225	1.000000000
Peptidase_M10	13	1749	1.000000000
Peptidase_M13	13	890	1.000000000
PI-PLC-Y	13	577	0.689528000
Pro_isomerase	13	1253	1.000000000
Rap_GAP	13	936	1.000000000
RyR	13	659	0.864244900
TPR_1	13	259	0.039721360
Tubulin-binding	13	95	0.000000000
Xlink	13	842	1.000000000
zf-C3HC4_3	13	384	0.246387000
AAA_9	12	1492	1.000000000
Abhydrolase_3	12	836	1.000000000
Abhydrolase_6	12	2360	1.000000000
AKAP_110	12	1446	1.000000000
ANTH	12	807	1.000000000
APOBEC_N	12	899	1.000000000
Arfaptin	12	914	1.000000000
Asp-B-Hydro_N	12	496	0.599419400
Bcl-2	12	309	0.149756800
bZIP_1	12	453	0.489976600
Cation_ATPase_N	12	410	0.380579400
CCDC14	12	248	0.050744420
CEP170_C	12	1365	1.000000000
CS	12	392	0.334483500
DUF3384	12	422	0.410561400
DUF4589	12	481	0.559703200
Dynamin_N	12	1247	1.000000000
Fasciclin	12	864	1.000000000
FMO-like	12	1870	1.000000000
G_glu_transpept	12	1796	1.000000000
GBP	12	1611	1.000000000
Hemopexin	12	458	0.502895500
Hexokinase_2	12	1440	1.000000000
HRM	12	390	0.329975400
HSP90	12	2016	1.000000000
Ins145_P3_rec	12	1098	1.000000000
JmjC	12	622	0.893529900
Kunitz_BPTI	12	318	0.168160000
Lipoxygenase	12	2439	1.000000000
NHS	12	1301	1.000000000
PEPCK	12	1041	1.000000000
Phosphorylase	12	2094	1.000000000
Prog_receptor	12	564	0.765536500
SAM_PNT	12	417	0.398226400
Sec7	12	1310	1.000000000
Serum_albumin	12	1128	1.000000000
Spc97_Spc98	12	2534	1.000000000
STAS	12	861	1.000000000
STAT_bind	12	1009	1.000000000
tRNA-synt_2	12	1780	1.000000000
UBA	12	218	0.020997620
UPF0564	12	353	0.243272600
Urocanase	12	579	0.799958300
Activin_recp	11	389	0.416316500
AKAP2_C	11	647	1.000000000
APG5	11	158	0.001986441
BEX	11	1217	1.000000000
Branch	11	1058	1.000000000
Choline_transpo	11	1501	1.000000000
CIMR	11	1307	1.000000000
CwfJ_C_1	11	125	0.000045206
DDHD	11	1103	1.000000000
Disintegrin	11	537	0.815165600
Dpy19	11	2655	0.993589300
Drf_FH1	11	378	0.386588400
DUF1669	11	1724	1.000000000
EF-hand_like	11	240	0.068625830
FAM75	11	741	1.000000000
Fumble	11	1250	1.000000000
FYVE_2	11	537	0.815165600
Galactosyl_T	11	1552	1.000000000
Glyco_hydro_39	11	521	0.775690600
HAP1_N	11	866	1.000000000
Integrin_beta	11	2449	0.998966200
IP_trans	11	750	1.000000000
JCAD	11	1348	1.000000000
Kringle	11	635	1.000000000
Lig_chan-Glu_bd	11	196	0.018070690
MACPF	11	1219	1.000000000
Nckap1	11	2237	1.000000000
NKAIN	11	689	1.000000000
NUDIX	11	1086	1.000000000
PAP2	11	420	0.503361300
PC-Esterase	11	1187	1.000000000
PDGF	11	344	0.295676000
Rad51	11	1336	1.000000000
RNase_PH	11	863	1.000000000
RNase_T	11	1064	1.000000000
Serinc	11	1766	1.000000000
Somatomedin_B	11	130	0.000099094
SWIB	11	272	0.126431800
TB	11	339	0.282455200
TIL	11	495	0.707505600
Tmemb_161AB	11	725	1.000000000
tRNA-synt_1	11	3474	0.914139300
VWA_N	11	361	0.338552100
zf-FCS	11	336	0.274381400
AAA_5	10	816	1.000000000
Androgen_recep	10	444	0.689958700
Atrophin-1	10	1841	1.000000000
B56	10	1777	1.000000000
Band_7	10	1160	1.000000000
BRO1	10	1531	1.000000000
Cache_1	10	92	0.000000207
Cast	10	1563	1.000000000
COPIIcoated_ERV	10	219	0.070175180
Copine	10	882	1.000000000
Cupin_8	10	770	1.000000000
DAGK_acc	10	649	1.000000000
Death	10	575	1.000000000
DNA_pol_phi	10	909	1.000000000
DSPn	10	234	0.097642810
E2F_TDP	10	433	0.658591300
Folate_carrier	10	1396	1.000000000
GLE1	10	259	0.153501300
Glyco_hydro_38C	10	2166	1.000000000
Glyco_transf_43	10	212	0.058575800
Glyco_transf_64	10	1235	1.000000000
Helicase_C_2	10	548	0.965341700
IQ-like	10	194	0.033870660
ITI_HC_C	10	344	0.387692100
LRRNT	10	131	0.000583603
MRVI1	10	1127	1.000000000
MyTH4	10	453	0.716454700
NAGidase	10	602	1.000000000
Neurochondrin	10	608	1.000000000
NO_synthase	10	1116	1.000000000
Nuc_sug_transp	10	778	1.000000000
Nup153	10	522	0.902736000
P2X_receptor	10	2192	1.000000000
PA26	10	904	1.000000000
Patatin	10	1028	1.000000000
PNMA	10	1809	1.000000000
POM121	10	583	1.000000000
PRK	10	385	0.513079200
PTR2	10	2015	1.000000000
Pyrophosphatase	10	370	0.466174800
RHD	10	843	1.000000000
Rhomboid	10	611	1.000000000
SNARE	10	248	0.127942100
STAT_int	10	367	0.456450300
TPR_12	10	549	0.967660400
TPT	10	605	1.000000000
tRNA-synt_2b	10	1157	1.000000000
ubiquitin	10	473	0.773922000
V-ATPase_C	10	712	1.000000000
zf-CXXC	10	94	0.000000466
zf-met	10	176	0.016194060
A2M_comp	9	1338	1.000000000
AAA_33	9	585	1.000000000
Acetyltransf_1	9	509	1.000000000
ADK	9	962	1.000000000
Biopterin_H	9	996	1.000000000
Biotin_carb_C	9	216	0.110952900
BK_channel_a	9	205	0.086268280
CDC73	9	603	1.000000000
CLASP_N	9	793	1.000000000
Cofilin_ADF	9	262	0.235373500
DCX	9	183	0.045693980
DUF3398	9	288	0.316240000
DUF4206	9	484	0.941269800
EamA	9	871	1.000000000
EphA2_TM	9	298	0.347468900
EPL1	9	569	1.000000000
FAD-oxidase_C	9	1071	1.000000000
FXa_inhibition	9	260	0.229550000
Gal_Lectin	9	162	0.019608400
Gal-3-0_sulfotr	9	1033	1.000000000
GAT	9	404	0.704168400
Glyco_hydro_18	9	1271	1.000000000
Glyco_hydro_59	9	1099	1.000000000
Glyco_transf_6	9	1228	1.000000000
GST_C	9	390	0.659559400
GST_N_3	9	229	0.142026700
His_Phos_2	9	756	1.000000000
HS1_rep	9	74	0.000000005
HSA	9	217	0.113363000
Innexin	9	791	1.000000000
Lactamase_B	9	1000	1.000000000
Laminin_G_1	9	1225	1.000000000
LCCL	9	288	0.316240000
LIM_bind	9	410	0.724008100
Meckelin	9	922	1.000000000
Med24_N	9	987	1.000000000
Memo	9	285	0.306902800
Neuralized	9	276	0.277983000
NMDAR2_C	9	1361	1.000000000
NT-C2	9	454	0.857752300
OGFr_N	9	214	0.106082100
ORC2	9	312	0.395732700
PALP	9	831	1.000000000
PAS_9	9	428	0.781002600
Peptidase_M16_C	9	752	1.000000000
PH_9	9	421	0.759273000
PIP5K	9	1378	1.000000000
PKD_channel	9	1855	1.000000000
PYRIN	9	576	1.000000000
RAI16-like	9	816	1.000000000
RBD	9	283	0.300595600
Ribosomal_S27e	9	110	0.000191308
Sarcoglycan_2	9	687	1.000000000
SBF2	9	452	0.851890500
Scramblase	9	260	0.229550000
SDF	9	1713	1.000000000
Sec63	9	1331	1.000000000
SHMT	9	800	1.000000000
Snf7	9	748	1.000000000
Stork_head	9	109	0.000159520
Thioesterase	9	531	1.000000000
THRAP3_BCLAF1	9	1882	1.000000000
Thyroglobulin_1	9	399	0.688090900
tRNA-synt_2c	9	1392	1.000000000
WT1	9	426	0.774848900
Xan_ur_permease	9	967	1.000000000
YL1_C	9	23	0.000000000
Abhydrolase_1	8	983	1.000000000
ACC_central	8	727	1.000000000
Acyl-CoA_dh_M	8	118	0.002852428
Ammonium_transp	8	1572	1.000000000
APCDDC	8	660	1.000000000
ASXH	8	398	0.839539000
BRICHOS	8	478	1.000000000
CABIT	8	813	1.000000000
CaKB	8	645	1.000000000
Caldesmon	8	496	1.000000000
CARD	8	523	1.000000000
CBS	8	356	0.692752400
CitMHS	8	417	0.900860900
DDE_1	8	1209	1.000000000
DUF106	8	187	0.097077120
DUF1387	8	549	1.000000000
DUF1693	8	961	1.000000000
DUF1704	8	242	0.265511800
DUF3342	8	303	0.493874600
DUF3401	8	495	1.000000000
DUF3452	8	268	0.359849600
DUF3513	8	586	1.000000000
DUF4531	8	184	0.090195540
DUF4601	8	597	1.000000000
DUF4613	8	671	1.000000000
DuoxA	8	281	0.409337800
EF-hand_4	8	389	0.810025100
ERAP1_C	8	1607	1.000000000
ETS_PEA3_N	8	700	1.000000000
F-box-like	8	84	0.000008478
Flavodoxin_1	8	876	1.000000000
Frag1	8	1085	1.000000000
FTHFS	8	1215	1.000000000
GCV_T	8	854	1.000000000
GDNF	8	429	0.937613100
GDPD	8	974	1.000000000
G-gamma	8	396	0.833067500
Glyco_hydro_15	8	1934	0.993485000
Glyco_transf_18	8	1147	1.000000000
GOLGA2L5	8	1431	1.000000000
GPCR_chapero_1	8	1236	1.000000000
Gpi16	8	325	0.577061800
Hamartin	8	718	1.000000000
Hormone_1	8	295	0.462137300
IRF	8	548	1.000000000
IspD	8	233	0.235735200
KRAP_IP3R_bind	8	86	0.000013487
L6_membrane	8	1196	1.000000000
LLGL	8	331	0.600716700
LRAT	8	623	1.000000000
LSM	8	323	0.569030600
MAP7	8	521	1.000000000
MATH	8	977	1.000000000
Mg_trans_NIPA	8	1478	1.000000000
MNNL	8	80	0.000002444
MutS_III	8	644	1.000000000
MutS_V	8	963	1.000000000
Myosin_N	8	171	0.061081340
Myosin_TH1	8	802	1.000000000
NAD_binding_6	8	635	1.000000000
NAPRTase	8	377	0.769040200
NCD3G	8	154	0.032149000
NDK	8	633	1.000000000
NPDC1	8	310	0.520630500
NR_Repeat	8	146	0.021685070
PAT1	8	856	1.000000000
PBC	8	927	1.000000000
Peptidase_M16	8	531	1.000000000
PI3K_p85B	8	156	0.035007360
PIG-U	8	385	0.796576600
POLO_box	8	269	0.363783300
Pou	8	431	0.943588800
Presenilin	8	707	1.000000000
Pyr_redox	8	233	0.235735200
REJ	8	1853	0.996304100
RICTOR_N	8	383	0.789773500
RVT_1	8	271	0.371585500
RWD	8	624	1.000000000
RYDR_ITPR	8	997	1.000000000
S_100	8	303	0.493874600
SAPS	8	403	0.855924700
SCAMP	8	574	1.000000000
Sec23_trunk	8	664	1.000000000
Sec6	8	2153	0.986676600
SecY	8	523	1.000000000
Shisa	8	714	1.000000000
SLAIN	8	945	1.000000000
Syja_N	8	908	1.000000000
Synapsin_C	8	609	1.000000000
Syntaphilin	8	617	1.000000000
TFIIB	8	201	0.134610900
THAP	8	431	0.943588800
TLD	8	372	0.751380500
TRF	8	399	0.842756500
tRNA-synt_1e	8	414	0.891424000
VCBS	8	129	0.007232567
zf-C2H2_4	8	145	0.020652110
zf-TRAF	8	168	0.055674050
Jun	7	747	1.000000000
2-Hacid_dh	7	951	1.000000000
2OG-FeII_Oxy	7	292	0.611207500
2-oxoacid_dh	7	862	1.000000000
Abhydrolase_5	7	508	1.000000000
Acyl-CoA_dh_1	7	594	1.000000000
Adhes-Ig_like	7	112	0.006785331
AKNA	7	214	0.275154900
Amidohydro_1	7	1479	1.000000000
Aminotran_3	7	1395	1.000000000
Beach	7	1129	1.000000000
BRCA2	7	105	0.003394832
Ca_hom_mod	7	949	1.000000000
CALCOCO1	7	1387	1.000000000
CAP	7	725	1.000000000
CD36	7	1343	1.000000000
CDI	7	149	0.059806860
CG-1	7	326	0.753416800
Claudin_2	7	742	1.000000000
Daxx	7	740	1.000000000
DED	7	253	0.438620400
DUF1053	7	388	0.979811900
DUF3402	7	805	1.000000000
DUF3736	7	236	0.366579800
DUF3808	7	927	1.000000000
DUF3827	7	509	1.000000000
DUF4137	7	302	0.654012600
DUF829	7	156	0.077363990
DUF974	7	235	0.362100100
Dysbindin	7	294	0.619942900
EPTP	7	273	0.528109100
ERM	7	694	1.000000000
Erv26	7	365	0.901307700
Exo70	7	371	0.922489500
Exostosin	7	710	1.000000000
FAD_binding_1	7	1123	1.000000000
FAM198	7	641	1.000000000
FAM86	7	160	0.087677470
FANCAA	7	434	1.000000000
FerB	7	223	0.312256300
FGGY_C	7	809	1.000000000
GCC2_GCC3	7	185	0.166441200
Glyco_hydro_2_C	7	533	1.000000000
Glyco_transf_25	7	372	0.925969700
GPP34	7	465	1.000000000
GPS	7	229	0.335765300
Granin	7	1240	1.000000000
HA2	7	581	1.000000000
HNF-1B_C	7	260	0.470764000
